"CHOICE","CAR_TT","TRAIN_TT","SM_TT","CAR_CO","TRAIN_CO","SM_CO","AGE","GA","SM_SEATS","LUGGAGE"
1,80,167,103,120,4200,5040,2,1,0,3
2,104,167,99,195,4200,6720,2,1,1,3
2,104,167,96,150,3780,6720,2,1,0,3
2,64,126,96,195,3780,6720,2,1,1,3
2,104,140,96,120,4200,5460,2,1,1,3
2,64,140,99,150,3780,5040,2,1,1,3
2,64,140,96,120,5040,5040,2,1,0,3
2,64,167,99,195,5040,5460,2,1,0,3
2,80,140,99,150,4200,6720,2,1,0,3
2,70,136,67,36,4200,5040,3,1,0,1
1,91,136,60,45,3780,6720,3,1,0,1
1,91,136,63,58,4200,6720,3,1,1,1
1,56,106,60,58,3780,6720,3,1,1,1
2,91,116,60,36,4200,5460,3,1,1,1
2,56,116,60,36,5040,5040,3,1,0,1
2,56,116,63,45,3780,5040,3,1,1,1
2,56,136,63,58,5040,5460,3,1,0,1
1,70,116,63,45,4200,6720,3,1,0,1
1,97,94,39,25,5040,5460,4,1,0,1
1,97,86,36,32,5040,5040,4,1,0,1
3,97,111,43,20,5040,6720,4,1,0,1
1,60,86,39,20,4200,6720,4,1,0,1
3,75,111,39,32,3780,5040,4,1,0,1
3,75,94,36,20,3780,6720,4,1,0,1
3,60,86,43,25,5040,6720,4,1,0,1
1,75,86,43,25,3780,5460,4,1,0,1
3,60,111,36,25,4200,5460,4,1,0,1
2,60,103,33,40,179,179,3,0,1,1
2,78,82,36,32,134,179,3,0,0,1
2,48,103,40,32,134,194,3,0,1,1
1,78,89,40,52,134,194,3,0,0,1
2,48,89,40,52,149,179,3,0,0,1
2,78,82,40,40,149,179,3,0,1,1
2,60,82,36,32,179,194,3,0,1,1
2,60,82,33,52,149,194,3,0,0,1
1,60,89,40,52,179,238,3,0,1,1
2,78,97,44,40,266,289,3,0,0,1
2,78,90,41,52,266,266,3,0,0,1
2,78,111,48,32,266,355,3,0,0,1
2,48,90,44,32,222,355,3,0,0,1
2,60,111,44,52,200,266,3,0,0,1
2,60,97,41,32,200,355,3,0,0,1
2,48,90,48,40,266,355,3,0,0,1
2,60,90,48,40,200,289,3,0,0,1
2,48,111,41,40,222,289,3,0,0,1
2,117,115,91,45,271,294,2,0,0,1
2,117,131,93,36,271,362,2,0,0,1
2,117,107,89,58,271,271,2,0,0,1
3,72,107,91,36,226,362,2,0,0,1
2,90,131,91,58,203,271,2,0,0,1
3,72,107,93,45,271,362,2,0,0,1
2,90,115,89,36,203,362,2,0,0,1
3,72,131,89,45,226,294,2,0,0,1
3,90,107,93,45,203,294,2,0,0,1
2,150,215,135,65,62,64,3,0,1,0
2,195,164,138,52,47,52,3,0,0,0
2,120,215,142,52,47,53,3,0,1,0
2,195,181,142,84,47,53,3,0,0,0
2,120,181,142,84,52,56,3,0,0,0
2,195,164,142,65,52,56,3,0,1,0
2,150,164,138,52,62,66,3,0,1,0
2,150,164,135,84,52,57,3,0,0,0
2,150,181,142,84,62,72,3,0,1,0
2,120,162,87,48,40,45,2,0,0,1
2,156,162,83,78,40,52,2,0,1,1
2,156,162,80,60,36,49,2,0,0,1
2,96,126,80,78,36,49,2,0,1,1
2,156,138,80,48,40,46,2,0,1,1
2,96,138,83,60,36,42,2,0,1,1
2,96,138,80,48,48,50,2,0,0,1
2,96,162,83,78,48,52,2,0,0,1
2,120,138,83,60,40,52,2,0,0,1
2,90,136,65,40,38,43,3,0,0,1
2,117,136,61,65,38,52,3,0,1,1
2,117,136,58,50,34,48,3,0,0,1
2,72,106,58,65,34,48,3,0,1,1
1,117,116,58,40,38,45,3,0,1,1
2,72,116,61,50,34,40,3,0,1,1
3,72,116,58,40,46,48,3,0,0,1
2,72,136,61,65,46,50,3,0,0,1
2,90,116,61,50,38,52,3,0,0,1
2,90,98,33,12,35,42,3,0,0,1
2,117,98,29,19,35,49,3,0,1,1
2,117,98,26,15,31,46,3,0,0,1
2,72,77,26,19,31,46,3,0,1,1
1,117,84,26,12,35,43,3,0,1,1
2,72,84,29,15,31,38,3,0,1,1
2,72,84,26,12,42,46,3,0,0,1
2,72,98,29,19,42,49,3,0,0,1
2,90,84,29,15,35,49,3,0,0,1
2,195,87,63,90,54,53,2,0,0,1
2,195,103,65,72,54,56,2,0,0,1
2,195,79,61,117,54,52,2,0,0,1
2,120,79,63,72,45,50,2,0,0,1
2,150,103,63,117,40,43,2,0,0,1
2,150,87,61,72,40,46,2,0,0,1
2,120,79,65,90,54,56,2,0,0,1
2,120,103,61,90,45,48,2,0,0,1
2,150,79,65,90,40,45,2,0,0,1
2,75,148,74,48,40,45,2,0,0,1
2,97,148,70,78,40,52,2,0,1,1
2,97,148,67,60,36,49,2,0,0,1
2,60,114,67,78,36,49,2,0,1,1
2,97,125,67,48,40,46,2,0,1,1
2,60,125,70,60,36,42,2,0,1,1
2,60,125,67,48,48,49,2,0,0,1
2,60,148,70,78,48,52,2,0,0,1
2,75,125,70,60,40,52,2,0,0,1
2,60,162,85,28,22,24,1,0,0,1
2,78,162,81,45,22,28,1,0,1,1
1,78,162,78,35,20,26,1,0,0,1
1,48,123,78,45,20,26,1,0,1,1
1,78,136,78,28,22,25,1,0,1,1
3,48,136,81,35,20,22,1,0,1,1
3,48,136,78,28,26,27,1,0,0,1
3,48,162,81,45,26,28,1,0,0,1
2,60,136,81,35,22,28,1,0,0,1
2,65,68,44,24,13,16,1,0,0,1
2,65,78,46,19,13,19,1,0,0,1
2,65,63,42,31,13,15,1,0,0,1
2,40,63,44,19,11,16,1,0,0,1
2,50,78,44,31,10,12,1,0,0,1
2,40,63,46,24,13,19,1,0,0,1
2,50,68,42,19,10,14,1,0,0,1
2,40,78,42,24,11,13,1,0,0,1
2,50,63,46,24,10,12,1,0,0,1
2,52,72,48,60,12,15,4,0,0,1
2,52,79,50,48,12,18,4,0,0,1
2,52,69,46,78,12,14,4,0,0,1
2,32,69,48,48,10,16,4,0,0,1
2,40,79,48,78,9,11,4,0,0,1
2,32,69,50,60,12,18,4,0,0,1
2,40,72,46,48,9,14,4,0,0,1
2,32,79,46,60,10,12,4,0,0,1
2,40,69,50,60,9,12,4,0,0,1
2,100,108,70,32,20,23,2,0,0,3
2,130,108,68,52,20,25,2,0,1,3
2,130,108,66,40,18,23,2,0,0,3
2,80,84,66,52,18,23,2,0,1,3
2,130,92,66,32,20,23,2,0,1,3
2,80,92,68,40,18,20,2,0,1,3
2,80,92,66,32,24,26,2,0,0,3
2,80,108,68,52,24,26,2,0,0,3
2,100,92,68,40,20,25,2,0,0,3
2,117,125,70,50,100,108,2,0,0,1
2,117,114,67,65,100,103,2,0,0,1
2,117,146,74,40,100,123,2,0,0,1
1,72,114,70,40,83,108,2,0,0,1
2,90,146,70,65,75,86,2,0,0,1
1,90,125,67,40,75,99,2,0,0,1
1,72,114,74,50,100,123,2,0,0,1
1,90,114,74,50,75,90,2,0,0,1
1,72,146,67,50,83,95,2,0,0,1
2,210,67,33,50,137,139,1,0,1,0
2,168,67,37,40,103,111,1,0,1,0
1,273,55,35,40,103,111,1,0,0,0
1,273,59,37,65,103,111,1,0,0,0
2,168,59,37,65,114,123,1,0,0,0
2,210,55,35,40,137,139,1,0,1,0
2,273,55,37,50,114,123,1,0,1,0
2,210,59,37,65,137,144,1,0,1,0
2,210,55,33,65,114,123,1,0,0,0
2,91,105,81,20,42,48,5,0,0,0
2,91,120,83,16,42,52,5,0,0,0
2,91,97,79,26,42,46,5,0,0,0
2,56,97,81,16,35,46,5,0,0,0
2,70,120,81,26,31,35,5,0,0,0
2,70,105,79,16,31,42,5,0,0,0
2,56,97,83,20,42,52,5,0,0,0
2,56,120,79,20,35,41,5,0,0,0
2,70,97,83,20,31,37,5,0,0,0
2,100,158,56,40,60,60,2,0,1,1
2,130,126,61,32,45,60,2,0,0,1
3,80,158,67,32,45,65,2,0,1,1
2,130,137,67,52,45,65,2,0,0,1
2,80,137,67,52,50,60,2,0,0,1
3,130,126,67,40,50,60,2,0,1,1
3,100,126,61,32,60,65,2,0,1,1
2,100,126,56,52,50,65,2,0,0,1
3,100,137,67,52,60,80,2,0,1,1
2,78,81,26,45,3120,3380,2,1,0,0
2,78,74,23,58,3120,3120,2,1,0,0
3,78,95,30,36,3120,4160,2,1,0,0
1,48,74,26,36,2600,4160,2,1,0,0
2,60,95,26,58,2340,3120,2,1,0,0
3,60,81,23,36,2340,4160,2,1,0,0
3,48,74,30,45,3120,4160,2,1,0,0
1,60,74,30,45,2340,3380,2,1,0,0
2,48,95,23,45,2600,3380,2,1,0,0
1,65,54,30,12,3120,3380,1,1,0,1
1,65,61,32,10,3120,4160,1,1,0,1
1,65,51,28,16,3120,3120,1,1,0,1
1,40,51,30,10,2600,4160,1,1,0,1
1,50,61,30,16,2340,3120,1,1,0,1
1,50,54,28,10,2340,4160,1,1,0,1
1,40,51,32,12,3120,4160,1,1,0,1
1,40,61,28,12,2600,3380,1,1,0,1
1,50,51,32,12,2340,3380,1,1,0,1
2,78,92,39,35,3120,3380,2,1,0,1
2,78,85,36,45,3120,3120,2,1,0,1
2,78,106,43,28,3120,4160,2,1,0,1
1,48,85,39,28,2600,4160,2,1,0,1
2,60,106,39,45,2340,3120,2,1,0,1
2,60,92,36,28,2340,4160,2,1,0,1
3,48,85,43,35,3120,4160,2,1,0,1
2,60,85,43,35,2340,3380,2,1,0,1
2,48,106,36,35,2600,3380,2,1,0,1
2,97,89,34,40,3120,3380,2,1,0,1
2,97,82,31,52,3120,3120,2,1,0,1
2,97,103,38,32,3120,4160,2,1,0,1
2,60,82,34,32,2600,4160,2,1,0,1
2,75,103,34,52,2340,3120,2,1,0,1
2,75,89,31,32,2340,4160,2,1,0,1
2,60,82,38,40,3120,4160,2,1,0,1
2,75,82,38,40,2340,3380,2,1,0,1
2,60,103,31,40,2600,3380,2,1,0,1
2,78,57,33,25,3120,3380,2,1,0,1
2,78,64,35,20,3120,4160,2,1,0,1
2,78,54,31,32,3120,3120,2,1,0,1
1,48,54,33,20,2600,4160,2,1,0,1
2,60,64,33,32,2340,3120,2,1,0,1
3,48,54,35,25,3120,4160,2,1,0,1
3,60,57,31,20,2340,4160,2,1,0,1
2,48,64,31,25,2600,3380,2,1,0,1
1,60,54,35,25,2340,3380,2,1,0,1
1,110,104,39,80,2600,3120,2,1,0,1
2,143,104,35,130,2600,4160,2,1,1,1
1,143,104,32,100,2340,4160,2,1,0,1
1,88,83,32,130,2340,4160,2,1,1,1
2,143,90,32,80,2600,3380,2,1,1,1
2,88,90,35,100,2340,3120,2,1,1,1
2,88,90,32,80,3120,3120,2,1,0,1
1,88,104,35,130,3120,3380,2,1,0,1
1,110,90,35,100,2600,4160,2,1,0,1
2,60,103,31,40,3120,3120,2,1,1,1
2,78,82,34,32,2340,3120,2,1,0,1
2,48,103,38,32,2340,3380,2,1,1,1
1,78,89,38,52,2340,3380,2,1,0,1
2,48,89,38,52,2600,3120,2,1,0,1
2,78,82,38,40,2600,3120,2,1,1,1
1,60,82,34,32,3120,3380,2,1,1,1
1,60,82,31,52,2600,3380,2,1,0,1
1,60,89,38,52,3120,4160,2,1,1,1
1,40,61,32,20,2600,3120,3,1,0,1
1,52,61,28,25,2340,4160,3,1,0,1
2,52,61,30,32,2600,4160,3,1,1,1
1,32,51,28,32,2340,4160,3,1,1,1
2,52,54,28,20,2600,3380,3,1,1,1
2,32,54,28,20,3120,3120,3,1,0,1
1,32,54,30,25,2340,3120,3,1,1,1
1,40,54,30,25,2600,4160,3,1,0,1
2,32,61,30,32,3120,3380,3,1,0,1
2,117,82,27,100,3120,3380,3,1,0,1
2,117,75,24,130,3120,3120,3,1,0,1
2,117,96,31,80,3120,4160,3,1,0,1
1,72,75,27,80,2600,4160,3,1,0,1
1,90,96,27,130,2340,3120,3,1,0,1
3,90,82,24,80,2340,4160,3,1,0,1
2,72,75,31,100,3120,4160,3,1,0,1
2,90,75,31,100,2340,3380,3,1,0,1
3,72,96,24,100,2600,3380,3,1,0,1
2,52,55,31,35,3120,3380,3,1,0,1
1,52,62,33,28,3120,4160,3,1,0,1
2,52,52,29,45,3120,3120,3,1,0,1
1,32,52,31,28,2600,4160,3,1,0,1
2,40,62,31,45,2340,3120,3,1,0,1
2,32,52,33,35,3120,4160,3,1,0,1
2,40,55,29,28,2340,4160,3,1,0,1
2,32,62,29,35,2600,3380,3,1,0,1
1,40,52,33,35,2340,3380,3,1,0,1
2,60,92,55,40,3120,3120,2,1,1,1
1,48,92,59,32,2340,3380,2,1,1,1
1,78,75,57,32,2340,3120,2,1,0,1
1,78,81,59,52,2340,3380,2,1,0,1
1,48,81,59,52,2600,3120,2,1,0,1
2,60,75,57,32,3120,3380,2,1,1,1
1,78,75,59,40,2600,3120,2,1,1,1
1,60,81,59,52,3120,4160,2,1,1,1
1,60,75,55,52,2600,3380,2,1,0,1
2,156,150,74,50,3120,3380,2,1,0,1
2,156,139,69,65,3120,3120,2,1,0,1
2,156,171,80,40,3120,4160,2,1,0,1
2,96,139,74,40,2600,4160,2,1,0,1
2,120,171,74,65,2340,3120,2,1,0,1
2,120,150,69,40,2340,4160,2,1,0,1
2,96,139,80,50,3120,4160,2,1,0,1
2,120,139,80,50,2340,3380,2,1,0,1
2,96,171,69,50,2600,3380,2,1,0,1
2,50,51,22,20,2600,3120,2,1,0,1
2,65,51,18,25,2340,4160,2,1,0,1
2,65,51,20,32,2600,4160,2,1,1,1
2,40,41,18,32,2340,4160,2,1,1,1
2,65,44,18,20,2600,3380,2,1,1,1
2,40,44,18,20,3120,3120,2,1,0,1
2,40,44,20,25,2340,3120,2,1,1,1
2,50,44,20,25,2600,4160,2,1,0,1
2,40,51,20,32,3120,3380,2,1,0,1
2,50,61,28,60,3120,3120,2,1,1,1
2,40,61,32,48,2340,3380,2,1,1,1
2,65,51,30,48,2340,3120,2,1,0,1
1,65,54,32,78,2340,3380,2,1,0,1
2,40,54,32,78,2600,3120,2,1,0,1
2,50,51,30,48,3120,3380,2,1,1,1
1,65,51,32,60,2600,3120,2,1,1,1
1,50,54,32,78,3120,4160,2,1,1,1
2,50,51,28,78,2600,3380,2,1,0,1
2,130,120,65,150,3120,3380,2,1,0,1
2,130,110,62,195,3120,3120,2,1,0,1
2,130,141,69,120,3120,4160,2,1,0,1
2,80,110,65,120,2600,4160,2,1,0,1
2,100,141,65,195,2340,3120,2,1,0,1
2,100,120,62,120,2340,4160,2,1,0,1
2,80,110,69,150,3120,4160,2,1,0,1
2,100,110,69,150,2340,3380,2,1,0,1
2,80,141,62,150,2600,3380,2,1,0,1
1,60,54,25,24,1850,2220,1,1,0,1
2,78,54,23,39,1850,2960,1,1,1,1
1,78,54,21,30,1665,2960,1,1,0,1
2,48,44,21,39,1665,2960,1,1,1,1
2,78,47,21,24,1850,2405,1,1,1,1
2,48,47,23,30,1665,2220,1,1,1,1
2,48,47,21,24,2220,2220,1,1,0,1
2,48,54,23,39,2220,2405,1,1,0,1
1,60,47,23,30,1850,2960,1,1,0,1
2,40,53,20,20,208,208,1,0,1,1
1,32,53,24,16,156,225,1,0,1,1
1,52,43,22,16,156,208,1,0,0,1
1,52,46,24,26,156,225,1,0,0,1
1,32,46,24,26,173,208,1,0,0,1
1,52,43,24,20,173,208,1,0,1,1
1,40,43,22,16,208,225,1,0,1,1
1,40,46,24,26,208,277,1,0,1,1
1,40,43,20,26,173,225,1,0,0,1
2,40,59,26,25,122,122,2,0,1,1
2,32,59,30,20,92,133,2,0,1,1
2,52,49,28,20,92,122,2,0,0,1
2,52,52,30,32,92,133,2,0,0,1
2,32,52,30,32,102,122,2,0,0,1
2,40,49,28,20,122,133,2,0,1,1
2,52,49,30,25,102,122,2,0,1,1
2,40,52,30,32,122,163,2,0,1,1
2,40,49,26,32,102,133,2,0,0,1
2,117,57,33,35,268,290,2,0,0,1
1,117,64,35,28,268,357,2,0,0,1
2,117,54,31,45,268,268,2,0,0,1
1,72,54,33,28,223,357,2,0,0,1
2,90,64,33,45,201,268,2,0,0,1
1,90,57,31,28,201,357,2,0,0,1
1,72,54,35,35,268,357,2,0,0,1
2,72,64,31,35,223,290,2,0,0,1
1,90,54,35,35,201,290,2,0,0,1
2,78,79,55,40,295,320,2,0,0,1
1,78,86,57,32,295,394,2,0,0,1
2,78,76,53,52,295,295,2,0,0,1
1,48,76,55,32,246,394,2,0,0,1
2,60,86,55,52,221,295,2,0,0,1
2,48,76,57,40,295,394,2,0,0,1
2,60,79,53,32,221,394,2,0,0,1
2,48,86,53,40,246,320,2,0,0,1
1,60,76,57,40,221,320,2,0,0,1
2,40,56,23,30,282,282,2,0,1,1
2,32,56,27,24,211,305,2,0,1,1
2,52,46,25,24,211,282,2,0,0,1
2,52,49,27,39,211,305,2,0,0,1
2,32,49,27,39,235,282,2,0,0,1
2,40,46,25,24,282,305,2,0,1,1
2,52,46,27,30,235,282,2,0,1,1
1,40,49,27,39,282,376,2,0,1,1
2,40,46,23,39,235,305,2,0,0,1
2,40,53,24,20,2007,2408,4,1,0,1
1,52,53,22,32,2007,3211,4,1,1,1
1,52,53,20,25,1806,3211,4,1,0,1
1,32,43,20,32,1806,3211,4,1,1,1
1,52,46,20,20,2007,2609,4,1,1,1
1,32,46,22,25,1806,2408,4,1,1,1
2,32,46,20,20,2408,2408,4,1,0,1
2,32,53,22,32,2408,2609,4,1,0,1
1,40,46,22,25,2007,3211,4,1,0,1
2,60,74,45,24,235,282,2,0,0,1
2,78,74,41,30,211,376,2,0,0,1
2,78,74,43,39,235,376,2,0,1,1
2,48,64,41,39,211,376,2,0,1,1
2,78,67,41,24,235,305,2,0,1,1
2,48,67,41,24,282,282,2,0,0,1
2,48,67,43,30,211,282,2,0,1,1
2,60,67,43,30,235,376,2,0,0,1
2,48,74,43,39,282,305,2,0,0,1
2,60,66,31,40,360,360,2,0,1,1
2,48,66,35,32,270,390,2,0,1,1
2,78,52,33,32,270,360,2,0,0,1
2,78,57,35,52,270,390,2,0,0,1
2,48,57,35,52,300,360,2,0,0,1
2,60,52,33,32,360,390,2,0,1,1
2,78,52,35,40,300,360,2,0,1,1
2,60,57,35,52,360,480,2,0,1,1
2,60,52,31,52,300,390,2,0,0,1
2,40,66,37,24,223,268,2,0,0,1
1,52,66,33,30,201,357,2,0,0,1
2,52,66,35,39,223,357,2,0,1,1
2,32,56,33,39,201,357,2,0,1,1
2,52,59,33,24,223,290,2,0,1,1
2,32,59,33,24,268,268,2,0,0,1
2,32,59,35,30,201,268,2,0,1,1
2,40,59,35,30,223,357,2,0,0,1
2,32,66,35,39,268,290,2,0,0,1
2,60,69,32,40,308,308,2,0,1,1
2,48,69,36,32,231,334,2,0,1,1
2,78,53,34,32,231,308,2,0,0,1
2,78,58,36,52,231,334,2,0,0,1
2,48,58,36,52,257,308,2,0,0,1
2,60,53,34,32,308,334,2,0,1,1
2,78,53,36,40,257,308,2,0,1,1
1,60,58,36,52,308,411,2,0,1,1
2,60,53,32,52,257,334,2,0,0,1
2,60,69,36,32,246,295,2,0,0,1
2,78,69,32,40,221,394,2,0,0,1
2,78,69,34,52,246,394,2,0,1,1
2,48,53,32,52,221,394,2,0,1,1
2,78,58,32,32,246,320,2,0,1,1
2,48,58,32,32,295,295,2,0,0,1
2,48,58,34,40,221,295,2,0,1,1
2,60,58,34,40,246,394,2,0,0,1
2,48,69,34,52,295,320,2,0,0,1
2,78,105,52,40,180,195,2,0,0,1
2,78,95,49,52,180,180,2,0,0,1
3,78,124,56,32,180,240,2,0,0,1
3,48,95,52,32,150,240,2,0,0,1
2,60,124,52,52,135,180,2,0,0,1
3,60,105,49,32,135,240,2,0,0,1
3,48,95,56,40,180,240,2,0,0,1
3,60,95,56,40,135,195,2,0,0,1
1,48,124,49,40,150,195,2,0,0,1
2,50,61,32,24,1500,1800,1,1,0,1
2,65,61,28,30,1350,2400,1,1,0,1
2,65,61,30,39,1500,2400,1,1,1,1
2,40,51,28,39,1350,2400,1,1,1,1
2,65,54,28,24,1500,1950,1,1,1,1
2,40,54,28,24,1800,1800,1,1,0,1
2,40,54,30,30,1350,1800,1,1,1,1
2,50,54,30,30,1500,2400,1,1,0,1
2,40,61,30,39,1800,1950,1,1,0,1
2,104,99,44,50,72,84,2,0,0,1
2,104,113,48,40,72,94,2,0,0,1
2,104,92,41,65,72,78,2,0,0,1
2,64,92,44,40,60,84,2,0,0,1
2,80,113,44,65,54,65,2,0,0,1
2,64,92,48,50,72,94,2,0,0,1
2,80,99,41,40,54,78,2,0,0,1
2,64,113,41,50,60,74,2,0,0,1
2,80,92,48,50,54,68,2,0,0,1
2,120,172,92,140,94,94,3,0,1,1
2,156,131,95,112,70,78,3,0,0,1
2,96,172,99,112,70,81,3,0,1,1
2,156,145,99,182,70,81,3,0,0,1
2,96,145,99,182,78,84,3,0,0,1
2,156,131,99,140,78,84,3,0,1,1
2,120,131,95,112,94,99,3,0,1,1
2,120,131,92,182,78,88,3,0,0,1
2,120,145,99,182,94,112,3,0,1,1
2,40,61,28,25,35,38,2,0,1,1
2,52,51,30,20,26,32,2,0,0,1
3,32,61,32,20,26,32,2,0,1,1
2,52,54,32,32,26,32,2,0,0,1
2,32,54,32,32,29,34,2,0,0,1
2,52,51,32,25,29,34,2,0,1,1
3,40,51,30,20,35,42,2,0,1,1
2,40,51,28,32,29,36,2,0,0,1
1,40,54,32,32,35,53,2,0,1,1
2,120,190,111,70,91,94,3,0,1,1
2,156,151,114,56,68,78,3,0,0,1
3,96,190,118,56,68,81,3,0,1,1
2,156,164,118,91,68,81,3,0,0,1
2,96,164,118,91,76,84,3,0,0,1
2,156,151,118,70,76,84,3,0,1,1
2,120,151,114,56,91,99,3,0,1,1
2,120,151,111,91,76,88,3,0,0,1
3,120,164,118,91,91,112,3,0,1,1
2,150,219,86,68,176,198,2,0,0,1
1,195,219,78,110,176,245,2,0,1,1
1,195,219,72,85,158,225,2,0,0,1
1,120,170,72,110,158,225,2,0,1,1
1,195,186,72,68,176,210,2,0,1,1
1,120,186,78,85,158,184,2,0,1,1
2,120,186,72,68,211,225,2,0,0,1
1,120,219,78,110,211,245,2,0,0,1
1,150,186,78,85,176,245,2,0,0,1
2,60,76,43,30,70,77,2,0,1,1
2,78,66,45,24,52,63,2,0,0,1
3,48,76,47,24,52,65,2,0,1,1
2,78,69,47,39,52,65,2,0,0,1
3,48,69,47,39,58,68,2,0,0,1
2,78,66,47,30,58,68,2,0,1,1
2,60,66,45,24,70,85,2,0,1,1
2,60,66,43,39,58,72,2,0,0,1
3,60,69,47,39,70,106,2,0,1,1
2,156,59,35,110,100,108,2,0,0,1
3,156,66,37,88,100,133,2,0,0,1
2,156,56,33,143,100,100,2,0,0,1
3,96,56,35,88,83,133,2,0,0,1
2,120,66,35,143,75,100,2,0,0,1
1,120,59,33,88,75,133,2,0,0,1
3,96,56,37,110,100,133,2,0,0,1
3,96,66,33,110,83,108,2,0,0,1
1,120,56,37,110,75,108,2,0,0,1
2,156,135,59,100,100,108,3,0,0,1
2,156,156,65,80,100,133,3,0,0,1
2,156,124,54,130,100,100,3,0,0,1
2,96,124,59,80,83,133,3,0,0,1
2,120,156,59,130,75,100,3,0,0,1
2,96,124,65,100,100,133,3,0,0,1
2,120,135,54,80,75,133,3,0,0,1
2,96,156,54,100,83,108,3,0,0,1
2,120,124,65,100,75,108,3,0,0,1
2,90,117,49,40,4200,5040,2,1,0,1
2,117,117,45,65,4200,6720,2,1,1,1
2,117,117,42,50,3780,6720,2,1,0,1
1,72,92,42,65,3780,6720,2,1,1,1
2,117,100,42,40,4200,5460,2,1,1,1
2,72,100,45,50,3780,5040,2,1,1,1
2,72,100,42,40,5040,5040,2,1,0,1
2,72,117,45,65,5040,5460,2,1,0,1
2,90,100,45,50,4200,6720,2,1,0,1
2,50,84,44,35,5040,5040,3,1,1,1
2,40,84,48,28,3780,5460,3,1,1,1
2,65,63,46,28,3780,5040,3,1,0,1
2,65,70,48,45,3780,5460,3,1,0,1
2,40,70,48,45,4200,5040,3,1,0,1
2,50,63,46,28,5040,5460,3,1,1,1
2,65,63,48,35,4200,5040,3,1,1,1
2,50,70,48,45,5040,6720,3,1,1,1
2,50,63,44,45,4200,5460,3,1,0,1
2,60,71,36,150,5040,5040,3,1,1,1
2,48,71,40,120,3780,5460,3,1,1,1
2,78,57,38,120,3780,5040,3,1,0,1
2,78,62,40,195,3780,5460,3,1,0,1
2,48,62,40,195,4200,5040,3,1,0,1
2,60,57,38,120,5040,5460,3,1,1,1
2,78,57,40,150,4200,5040,3,1,1,1
1,60,62,40,195,5040,6720,3,1,1,1
2,60,57,36,195,4200,5460,3,1,0,1
2,120,110,68,70,5040,5040,3,1,1,1
2,96,110,72,56,3780,5460,3,1,1,1
2,156,86,70,56,3780,5040,3,1,0,1
2,156,94,72,91,3780,5460,3,1,0,1
1,96,94,72,91,4200,5040,3,1,0,1
1,156,86,72,70,4200,5040,3,1,1,1
1,120,86,70,56,5040,5460,3,1,1,1
1,120,94,72,91,5040,6720,3,1,1,1
1,120,86,68,91,4200,5460,3,1,0,1
2,78,88,35,30,5040,5460,2,1,0,1
2,78,81,32,39,5040,5040,2,1,0,1
2,78,102,39,24,5040,6720,2,1,0,1
2,48,81,35,24,4200,6720,2,1,0,1
2,60,102,35,39,3780,5040,2,1,0,1
2,60,88,32,24,3780,6720,2,1,0,1
2,48,81,39,30,5040,6720,2,1,0,1
2,60,81,39,30,3780,5460,2,1,0,1
2,48,102,32,30,4200,5460,2,1,0,1
2,80,112,74,96,4200,5040,3,1,0,1
1,104,112,70,120,3780,6720,3,1,0,1
1,104,112,72,156,4200,6720,3,1,1,1
1,64,88,70,156,3780,6720,3,1,1,1
2,104,96,70,96,4200,5460,3,1,1,1
2,64,96,70,96,5040,5040,3,1,0,1
1,64,96,72,120,3780,5040,3,1,1,1
1,80,96,72,120,4200,6720,3,1,0,1
2,64,112,72,156,5040,5460,3,1,0,1
2,100,94,55,50,5040,5040,3,1,1,1
2,80,94,59,40,3780,5460,3,1,1,1
1,130,75,57,40,3780,5040,3,1,0,1
2,130,81,59,65,3780,5460,3,1,0,1
1,80,81,59,65,4200,5040,3,1,0,1
2,100,75,57,40,5040,5460,3,1,1,1
1,130,75,59,50,4200,5040,3,1,1,1
1,100,81,59,65,5040,6720,3,1,1,1
1,100,75,55,65,4200,5460,3,1,0,1
2,50,71,42,24,4200,5040,4,1,0,1
1,65,71,38,30,3780,6720,4,1,0,1
2,65,71,40,39,4200,6720,4,1,1,1
2,40,61,38,39,3780,6720,4,1,1,1
1,65,64,38,24,4200,5460,4,1,1,1
2,40,64,38,24,5040,5040,4,1,0,1
2,40,64,40,30,3780,5040,4,1,1,1
2,50,64,40,30,4200,6720,4,1,0,1
2,40,71,40,39,5040,5460,4,1,0,1
3,78,95,42,70,5040,5460,2,1,0,1
2,78,88,39,91,5040,5040,2,1,0,1
2,78,109,46,56,5040,6720,2,1,0,1
1,48,88,42,56,4200,6720,2,1,0,1
2,60,109,42,91,3780,5040,2,1,0,1
3,60,95,39,56,3780,6720,2,1,0,1
3,48,88,46,70,5040,6720,2,1,0,1
1,60,88,46,70,3780,5460,2,1,0,1
2,48,109,39,70,4200,5460,2,1,0,1
2,65,59,35,20,205,222,1,0,0,1
1,65,66,37,16,205,274,1,0,0,1
2,65,56,33,26,205,205,1,0,0,1
2,40,56,35,16,171,274,1,0,0,1
2,50,66,35,26,154,205,1,0,0,1
2,50,59,33,16,154,274,1,0,0,1
2,40,56,37,20,205,274,1,0,0,1
2,40,66,33,20,171,222,1,0,0,1
2,50,56,37,20,154,222,1,0,0,1
2,50,51,18,25,443,443,2,0,1,0
3,40,51,22,20,332,480,2,0,1,0
2,65,41,20,20,332,443,2,0,0,0
1,65,44,22,32,332,480,2,0,0,0
2,40,44,22,32,369,443,2,0,0,0
